SectionSource;SectionTarget;Session;Source;Student;Target
5b849ceb504146e9b2e8a9261f6e1537;;e3f45f48017573623ceaf1992747fb8d;Quiz;e212;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;26f139af9e3b8195c06b1fcb79911286;Video;e213;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;26f139af9e3b8195c06b1fcb79911286;Video;e213;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;26f139af9e3b8195c06b1fcb79911286;Quiz;e213;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;26f139af9e3b8195c06b1fcb79911286;Quiz;e213;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;26f139af9e3b8195c06b1fcb79911286;Quiz;e213;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e841551fdcc780d4b7f3165d466410ab;Video;e210;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e841551fdcc780d4b7f3165d466410ab;Video;e210;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e841551fdcc780d4b7f3165d466410ab;Video;e210;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;e841551fdcc780d4b7f3165d466410ab;Quiz;e210;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;c6a51742517b6b4502abcc8f30f92598;Video;e211;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;c6a51742517b6b4502abcc8f30f92598;Video;e211;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;c6a51742517b6b4502abcc8f30f92598;Quiz;e211;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;c6a51742517b6b4502abcc8f30f92598;Quiz;e211;Video
5b849ceb504146e9b2e8a9261f6e1537;;c6a51742517b6b4502abcc8f30f92598;Video;e211;Other
fb3e939ba21340019f60609649411b72;5b849ceb504146e9b2e8a9261f6e1537;5dd50c9470244802a01f720dde297517;Other;e211;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;5f0146414a8b2d41f4688caab85017de;Signin;e211;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;5f0146414a8b2d41f4688caab85017de;Quiz;e211;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;a6d9ffaae12e194bc826538af17ce772;Video;e218;Quiz
